project_entity_id,country_iso3,year,canonical_title,member_count,source_count,sources,member_record_keys,match_basis,amount_policy
SRC-1CA058EF032ADB,ZAF,2018,Transnet signs contract for USD 15 million cross-currency interest rate swap with China Development (first one) Bank (,1,1,aiddata,aiddata:59318,source_record,no_cross_source_amount_selected_or_summed
SRC-1CA6D01377B2A4,ZAF,2018,32 South African Students receive Chinese Government Scholarships to study in China,1,1,aiddata,aiddata:59026,source_record,no_cross_source_amount_selected_or_summed
SRC-229C3B8D6D74F5,ZAF,2018,Changzhou College of Information Technology (CCIT) establishs South Africa Bozhon Institute,1,1,aiddata,aiddata:85853,source_record,no_cross_source_amount_selected_or_summed
SRC-2DF5276F6C30BC,ZAF,2018,Chinese Embassy in South Africa donates living materials to Hong Ning Chinese Aged Home (Linked to Record ID#58920),1,1,aiddata,aiddata:59031,source_record,no_cross_source_amount_selected_or_summed
SRC-2EC551A023C7E8,ZAF,2018,All Africa Chinese Women's Association awards scholarships to South African students in 2018,1,1,aiddata,aiddata:58985,source_record,no_cross_source_amount_selected_or_summed
SRC-33D9E509DD9675,ZAF,2018,Bank contributes to revolving credit facility to Aspen,1,1,chapo,chapo:96801,source_record,no_cross_source_amount_selected_or_summed
SRC-363D88CBC9E22A,ZAF,2018,"Longyuan donates ZAR 790,000 to South African charities to support local enterprises and community charities",1,1,aiddata,aiddata:86793,source_record,no_cross_source_amount_selected_or_summed
SRC-39115AE76BE5E4,ZAF,2018,Transnet signs contract for USD 15 million cross-currency interest rate swap with China Development Bank (second one),1,1,aiddata,aiddata:59328,source_record,no_cross_source_amount_selected_or_summed
SRC-3EC33F02C3A1BC,ZAF,2018,Bank contributes to revolving credit facility to Aspen Asia Pacific,1,1,chapo,chapo:96803,source_record,no_cross_source_amount_selected_or_summed
SRC-3EF0DBEDFD5808,ZAF,2018,China and South Africa sign MoU for construction of China-South Africa Forestry Joint Research Center,1,1,aiddata,aiddata:85733,source_record,no_cross_source_amount_selected_or_summed
SRC-417A259D84FAEB,ZAF,2018,Capital Expenditures and Operating Activities,1,1,cla,cla:ZA.037,source_record,no_cross_source_amount_selected_or_summed
SRC-4E169A389D259B,ZAF,2018,ICBC provides ZAR 4 billion loan to Transnet for operating expenses,1,1,aiddata,aiddata:58607,source_record,no_cross_source_amount_selected_or_summed
SRC-52C213E7ED585A,ZAF,2018,Bank of China provides a $170 million syndicated loan to the Naspers Ltd. in South Africa,1,1,aiddata,aiddata:88527,source_record,no_cross_source_amount_selected_or_summed
SRC-5F3FE01C99D7E7,ZAF,2018,Transnet signs contract for USD 20 million cross-currency interest rate swap with China Development Bank (second one),1,1,aiddata,aiddata:59323,source_record,no_cross_source_amount_selected_or_summed
SRC-60C2257D7A8E56,ZAF,2018,Bank of China (Johannesburg Branch) contributes to a $2.5 billion USD syndicated loan to Naspers Limited for general corporate purposes in April 2018,1,1,aiddata,aiddata:110375,source_record,no_cross_source_amount_selected_or_summed
SRC-62736AB01B1F24,ZAF,2018,ICBC contributes to a $1.25 billion syndicated loan for MTN Group Limited for general corporate and working capital purposes in September 2018 (Linked to Record ID#60246),1,1,aiddata,aiddata:98759,source_record,no_cross_source_amount_selected_or_summed
SRC-65BA7C76FE21E5,ZAF,2018,Transnet signs contract for USD 6 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59338,source_record,no_cross_source_amount_selected_or_summed
SRC-6E8833744C5DF3,ZAF,2018,Bank of China (Thai) Public Company Limited contributes to a $2.5 billion USD syndicated loan to Naspers Limited for general corporate purposes in April 2018,1,1,aiddata,aiddata:108758,source_record,no_cross_source_amount_selected_or_summed
SRC-6F2D8AB56BD3B6,ZAF,2018,ICBC provides $102.9 million loan to Scatec Solar for Upington Solar PVs Project,1,1,aiddata,aiddata:58655,source_record,no_cross_source_amount_selected_or_summed
SRC-7D5A58672D4F00,ZAF,2018,Africa Growing Together Fund provides $25 million loan for Eskom Transmission Network Improvement Project (Linked to Umbrella Record ID#36104),1,1,aiddata,aiddata:89459,source_record,no_cross_source_amount_selected_or_summed
SRC-80536496DF2678,ZAF,2018,Chinese Government trains 50 South African Special Economic Zones (SEZ) practitioners on the development of SEZs,1,1,aiddata,aiddata:85706,source_record,no_cross_source_amount_selected_or_summed
SRC-84755A913D1F73,ZAF,2018,MEDUPI,1,1,cofi,cofi:ZAF2021007:debt,source_record,no_cross_source_amount_selected_or_summed
SRC-92949E057050CF,ZAF,2018,DYASON'S KLIP,1,1,cofi,cofi:ZAF2021009:debt,source_record,no_cross_source_amount_selected_or_summed
SRC-9944480A93A1FB,ZAF,2018,Longyuan provides an annual ZAR 4 million donation to 40 South African university students,1,1,aiddata,aiddata:88572,source_record,no_cross_source_amount_selected_or_summed
SRC-A191525BAFC68C,ZAF,2018,ZTE builds a multimedia center for the Saartjie Baartman Centre for Women and Children in South Africa,1,1,aiddata,aiddata:88534,source_record,no_cross_source_amount_selected_or_summed
SRC-A2475D33A9D354,ZAF,2018,University of Johannesburg Confucius Institute launches Center for Africa-China Studies,1,1,aiddata,aiddata:85778,source_record,no_cross_source_amount_selected_or_summed
SRC-A3CB246CFB1C49,ZAF,2018,Transnet signs contract for USD 35 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59334,source_record,no_cross_source_amount_selected_or_summed
SRC-A65924C0FD649C,ZAF,2018,Chinese Embassy in South Africa signs agreement to update and refurbish Tshwane North and the Tshwane South TVET Colleges,1,1,aiddata,aiddata:58732,source_record,no_cross_source_amount_selected_or_summed
SRC-ABA0C6BECA255C,ZAF,2018,"MOFCOM and UN provide a donation of ZAR 62,000 to sponsor the South African Department of Trade and Industry's trip to attend development seminar",1,1,aiddata,aiddata:86761,source_record,no_cross_source_amount_selected_or_summed
SRC-AC993CDD82FF5D,ZAF,2018,"Bank of China donates ZAR 50,000 to the Hong Ning Chinese Aged Home in South Africa (Linked to Record ID#88511)",1,1,aiddata,aiddata:88510,source_record,no_cross_source_amount_selected_or_summed
SRC-B5E34BD7B6B7C9,ZAF,2018,Transnet signs contract for USD 32 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59331,source_record,no_cross_source_amount_selected_or_summed
SRC-B726344F33D1BE,ZAF,2018,Mamba Cement Company donates money to repair local primary school and provide teaching equipment and support to teachers,1,1,aiddata,aiddata:86705,source_record,no_cross_source_amount_selected_or_summed
SRC-B93A7D2DC87295,ZAF,2018,"Chinese Embassy in South Africa raises and donates ZAR 200,000 to Kruger National Park",1,1,aiddata,aiddata:59247,source_record,no_cross_source_amount_selected_or_summed
SRC-B9F95DB5C5F046,ZAF,2018,Transnet signs contract for USD 25 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59316,source_record,no_cross_source_amount_selected_or_summed
SRC-BB01CD042493B1,ZAF,2018,Palabora Mining Company pledges 40 million Rand over three years for business development programme,1,1,aiddata,aiddata:108557,source_record,no_cross_source_amount_selected_or_summed
SRC-BB765977747F5D,ZAF,2018,Bank of China contributes to a $1.25 billion syndicated loan for MTN Group Limited for general corporate and working capital purposes in September 2018 (Linked to Record ID#98759),1,1,aiddata,aiddata:60246,source_record,no_cross_source_amount_selected_or_summed
SRC-BE0C495A410B09,ZAF,2018,Transnet signs contract for USD 7 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59330,source_record,no_cross_source_amount_selected_or_summed
SRC-C06DB45480844A,ZAF,2018,"China provides a ZAR 73,000 donation to the South African Department of Trade and Industry to sponsor trips to attend seminars and training",1,1,aiddata,aiddata:88565,source_record,no_cross_source_amount_selected_or_summed
SRC-C19DA3D6C45616,ZAF,2018,Transnet signs contract for USD 20 million cross-currency interest rate swap with China Development Bank (third one),1,1,aiddata,aiddata:59324,source_record,no_cross_source_amount_selected_or_summed
SRC-CA84F874A46197,ZAF,2018,Transnet signs contract for USD 20 million cross-currency interest rate swap with China Development Bank (first one),1,1,aiddata,aiddata:59320,source_record,no_cross_source_amount_selected_or_summed
SRC-CCCDF7FA23972F,ZAF,2018,Transnet signs contract for USD 19 million cross-currency interest rate swap with China Development Bank (second one),1,1,aiddata,aiddata:59333,source_record,no_cross_source_amount_selected_or_summed
SRC-D0A3AEB087FCCE,ZAF,2018,MEDUPI,1,1,cofi,cofi:ZAF2021008:debt,source_record,no_cross_source_amount_selected_or_summed
SRC-D6ED5918782065,ZAF,2018,The Chinese Embassy in South Africa provides a donation to Hong Ning Chinese Aged Home (Linked to Record ID#88510),1,1,aiddata,aiddata:88511,source_record,no_cross_source_amount_selected_or_summed
SRC-DC5D7839A22A19,ZAF,2018,Longyuan provides funding to repair municipal public roads near the Mulilo De Aar Wind Power Project in South Africa,1,1,aiddata,aiddata:86792,source_record,no_cross_source_amount_selected_or_summed
SRC-E0DD03D3DB6855,ZAF,2018,Transnet signs contract for USD 10 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:59314,source_record,no_cross_source_amount_selected_or_summed
SRC-E81778182C4AA5,ZAF,2018,Chinese Consulate General and others donates nearly 1000 books to South Africa through the “Belt and Road Heart-to-Heart” China Bookshelf Donation Project,1,1,aiddata,aiddata:86740,source_record,no_cross_source_amount_selected_or_summed
SRC-ECAFBD8F27FD5A,ZAF,2018,Zhejiang Normal University and Zhejiang Chinese Medical University jointly establish the Confucius Institute for Chinese Medicine at the University of Western Cape,1,1,aiddata,aiddata:86976,source_record,no_cross_source_amount_selected_or_summed
SRC-ECFBA74BA0BA3E,ZAF,2018,Longyuan provides an annual donation of ZAR 2 million to fund the founding of 4 early education centres for children in South Africa,1,1,aiddata,aiddata:88573,source_record,no_cross_source_amount_selected_or_summed
SRC-FCF154CCFEB8F8,ZAF,2018,ICBC contributes to a $2.5 billion USD syndicated loan to Naspers Limited for general corporate purposes in April 2018,1,1,aiddata,aiddata:98758,source_record,no_cross_source_amount_selected_or_summed
SRC-004222F394DA7E,ZAF,2019,"GACC provides a ZAR 113,000 donation to the South African Revenue Service (SARS) to attend customs training",1,1,aiddata,aiddata:86782,source_record,no_cross_source_amount_selected_or_summed
SRC-04509859920361,ZAF,2019,Bank of China contributes to $450 million term syndicated loan facility to Investec for refinancing and general corporate purposes (Linked to Record ID#96810 and #96811),1,1,aiddata,aiddata:58730,source_record,no_cross_source_amount_selected_or_summed
SRC-052FCB387DBDB4,ZAF,2019,Transnet enters contract for USD 45 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:86751,source_record,no_cross_source_amount_selected_or_summed
SRC-08F8DE9C2D8685,ZAF,2019,Industrial and Commercial Bank of China contributes to $450 million term syndicated loan facility to Investec for refinancing and general corporate purposes (Linked to Record ID#58730 and #96811),1,1,aiddata,aiddata:96810,source_record,no_cross_source_amount_selected_or_summed
SRC-10386DB1DF8962,ZAF,2019,Transnet enters contract for USD 21 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:86743,source_record,no_cross_source_amount_selected_or_summed
SRC-11063F561BB07A,ZAF,2019,"China Construction Bank contributes to $450 million term syndicated loan facility to Investec for refinancing and general corporate purposes (Linked to Record ID#58730, #96810)",1,1,aiddata,aiddata:96811,source_record,no_cross_source_amount_selected_or_summed
SRC-15FE49E186731C,ZAF,2019,Bank of China contributes to $300 million syndicated term loan facility for Investec (Linked to Record ID#100706 and #100707),1,1,aiddata,aiddata:86983,source_record,no_cross_source_amount_selected_or_summed
SRC-17001946C28782,ZAF,2019,China Construction Bank contributes to $300 million syndicated term loan facility for Investec (Linked to Record ID#86983 and #100706),1,1,aiddata,aiddata:100707,source_record,no_cross_source_amount_selected_or_summed
SRC-2A331CEBC4E8E3,ZAF,2019,"Chinese Embassy in South Africa provides a ZAR 673,000 donation to Clairwood Secondary School for the development of a Mandarin Teaching Station",1,1,aiddata,aiddata:86977,source_record,no_cross_source_amount_selected_or_summed
SRC-2BB0377F979EB6,ZAF,2019,Nanjing University of Technology provides 10 scholarships to South African students in 2019,1,1,aiddata,aiddata:88537,source_record,no_cross_source_amount_selected_or_summed
SRC-2BE253F3270FA6,ZAF,2019,Nanjing Tech University and University of Johannesburg open South Africa-China Joint Research Center for Chemical and Environmental Engineering,1,1,aiddata,aiddata:85747,source_record,no_cross_source_amount_selected_or_summed
SRC-2F40DD0163FF5C,ZAF,2019,"Bank of China contributes to $1 billion syndicated loan to Standard Bank for refinancing and general corporate purposes (Linked to Record ID#98842, #98843, and #98844)",1,1,aiddata,aiddata:91911,source_record,no_cross_source_amount_selected_or_summed
SRC-34375B86729AC7,ZAF,2019,Transnet enters contract for USD 5 million cross-currency interest rate swap with China Development Bank,1,1,aiddata,aiddata:86744,source_record,no_cross_source_amount_selected_or_summed
SRC-4C570024DD7E99,ZAF,2019,ICBC contributes to a $500 million syndicated loan to Absa Bank for general corporate purposes,1,1,aiddata,aiddata:98640,source_record,no_cross_source_amount_selected_or_summed
SRC-4F43BB2A78E94D,ZAF,2019,"MOFCOM provides a ZAR 21,000 stipend to the South African Department of Trade and Industry (DTI) for seminar",1,1,aiddata,aiddata:86762,source_record,no_cross_source_amount_selected_or_summed
SRC-57D640AC41A0CD,ZAF,2019,"Chinese Embassy in South Africa donates of 44 computers to the Makgatho Lewanika Mandela Primary School, Mvezo Traditional Council, and the Mandela School of Science and Technology",1,1,aiddata,aiddata:88514,source_record,no_cross_source_amount_selected_or_summed
SRC-61471EAC552B6C,ZAF,2019,All-Africa Chinese Women's Association provides the third round of 'Yucai' Scholarships to students in South Africa (Linked to Record ID#58985),1,1,aiddata,aiddata:88503,source_record,no_cross_source_amount_selected_or_summed
SRC-70469D9D763DC5,ZAF,2019,"Chinese Embassy donates school supplies to two primary schools in Eastern Cape, South Africa",1,1,aiddata,aiddata:59099,source_record,no_cross_source_amount_selected_or_summed
SRC-74321030CA4FF1,ZAF,2019,"Shanghai Pudong Development Bank contributes to $1 billion syndicated loan to Standard Bank for refinancing and general corporate purposes (Linked to Record ID#91911, #98842, and #98843)",1,1,aiddata,aiddata:98844,source_record,no_cross_source_amount_selected_or_summed
SRC-7912D7A24CAB3D,ZAF,2019,Beijing University of Chemical Technology and Wits University sign MOU for the establishment of the China-South Africa Clean Energy Joint Research Center,1,1,aiddata,aiddata:85745,source_record,no_cross_source_amount_selected_or_summed
