candidate_id,left_record_key,right_record_key,country_iso3,year,similarity,status,review_decision,method,left_title,right_title
MC-5140F218755FD7,aiddata:35618,chapo:35618,UGA,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,Donation of medicine and equipment to China-Uganda Friendship Hospital,Donation of medicine & equipment to friendship hospital
MC-514C9BEA4CC786,cgef:ZA.005,cgp:ZA.003.2,ZAF,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,Medupi Coal Plant (4800MW) and Matla Mine 1 Shaft Relocation,Ingula Hydropower Plant
MC-515263513CE7A4,aiddata:62608,chapo:62608,SLE,2011,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates medicines and medical apparatus to Sierra Leone (Linked to Record ID#62697),China donated medicines & med. apparatus to Sierra Leone
MC-51705DD7430EDA,aiddata:58010,chapo:58010,MWI,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government sends students to study hospital management in China,Gov't sent students to study hospital management in China
MC-5171D72C017513,cgp:ET.001.2,cla:ET.004,ETH,2007,1,direct_reference,confirmed_by_source_id,source_cross_reference,Finchaa-Amerti-Neshe Hydropower Plant,"Finchaa-Amerti-Neshes (FAN) Hydropower Plant (97MW, Loan 1)"
MC-517F41314642D7,aiddata:34900,chapo:34900,ETH,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 4 medical experts to help Ethiopia with malaria prevention,4 medical experts sent to help with Malaria prevention
MC-51850324A38533,aiddata:32991,chapo:32991,TZA,2007,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Donate Anti-Malaria Medicine to Tanzania,China donate anti-Malaria medicine to Tanzania
MC-5186DD881F9874,cgef:UG.009,cgp:UG.001.2,UGA,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,Isimba Falls Hydropower Plant (183MW),Isimba Falls Hydropower Plant
MC-51B924106BED29,aiddata:59719,chapo:59719,MDG,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates batch of medicines and medical equipment worth $100,000",Gov't donated batch of medicines & med. equipment
MC-51FC075A07E062,aiddata:95418,chapo:95418,CMR,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates 1 million Sinopharm Covid-19 vaccine doses worth $18 million in December 2021,Gov't donates Sinopharm Covid-19 vaccine
MC-520C5CB7B91C94,cgef:ET.075,codf:ET.075,ETH,2016,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Power Network, Addis Ababa, Rehabilitation and Upgrading","Power Network, Addis Ababa, Rehabilitation and Upgrading"
MC-528338D52CC1F1,aiddata:35668,chapo:35668,MOZ,2004,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 14th medical team to Maputo Central Hospital and the Mavalane General Hospital,Gov't dispatched 14th team to hospitals
MC-52DE16992A14E7,aiddata:31082,chapo:31082,TUN,2012,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 20th medical team to Jendouba, Kasserine, Sidi Bouzid, and Tunis (Linked to Record ID#35605, #14020, #35604, #35603, #12970, #19565, #35585, #56660, and #56661)","Gov't sent 20th team to Jendouba, Kasserine, Sidi Bouzid, & Tunis"
MC-5313B2858D119E,aiddata:35216,chapo:35216,SOM,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China grants $500,000 to Somalia for malaria-control [Linked to Record ID#35217]","China grants $500,000 to Somalia for Malaria-control"
MC-5344D182F34CCE,cgef:GN.006,cgp:GN.001.2,GIN,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Kaleta Hydropower Plant (240MW),Kaleta Hydropower Plant
MC-5346CD89EC88E4,cla:ML.027,codf:ML.027,MLI,2018,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Mali Digital 2020 (Mali Numerique 2020),Mali Digital 2020 (Mali Numerique 2020)
MC-53516D81F1A083,aiddata:92988,chapo:92988,STP,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,National Health Commission of China donated medical equipments for COVID to Sao Tome and Principe Ministry of Health in December 2020,Commission donated med. equipments for Covid to Ministry of Health
MC-535786DB4C5DDC,cla:CM.078,codf:CM.078,CMR,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Rehabilitation of the CRTV,Rehabilitation of the CRTV
MC-53A44F1CAA905E,aiddata:52142,chapo:52142,BEN,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 20th medical team to Lokossa and Natitingou,Gov't dispatched 20th team to Lokossa & Natitingou
MC-53A6EC0FA7DAA6,aiddata:35629,chapo:35629,ZMB,2012,1,direct_reference,confirmed_by_source_id,source_cross_reference,15th military medical team dispatched to Zambia,15th military team dispatched
MC-53C4E1D0DA091B,aiddata:57410,chapo:57410,BDI,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends Second Medical Team for Cataract Surgeries and donates equipment as Part of the 'Guang Ming Xing' project in Burundi (Linked to Record ID#52928),2nd team sent for surgeries & equipment donated for 'Guang Ming Xing'
MC-5423F653896BF4,cla:AO.089.49,codf:AO.089.49,AGO,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Electrification, Benguela City (45,000 Household Connections)","Electrification, Benguela City (45,000 Household Connections)"
MC-542F68D71A2CA6,aiddata:72661,chapo:72661,SEN,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates batch of anti-malarial supplies and equipment worth CFA 120 million,Gov't donated batch of anti-Malarial supplies & equipment
MC-5430F85E2ECF17,aiddata:88408,chapo:88408,ZMB,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,21st Medical Team dispatched to Zambia,21st team dispatched
MC-546F52737163B2,aiddata:32429,chapo:32429,GNB,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 11th medical team to Hospital Nacional Simão Mendes,Gov't dispatched 11th team to Hospital Nacional Simão Mendes
MC-54B390B0B3F89C,cla:SN.012,codf:SN.012,SEN,2015,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Thies-Touba Toll Highway (113km),Thies-Touba Toll Highway (113km)
MC-54B7BC28B60D0C,cgef:GQ.004.02,cgp:GQ.001.3,GNQ,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,Djibloho Hydropower Project (120MW),Djibloho Hydropower Plant
MC-54BEBA3360CD40,aiddata:93108,chapo:93108,KEN,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government donates anti-epidemic supplies to Kenya OAFLAD in July 2020,Gov't donated anti-epidemic supplies
MC-54E745924500F5,cla:GA.004,codf:GA.004,GAB,2008,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Grand Poubara Hydropower Plant (160MW) (Preferential Export Buyer's Credit),Grand Poubara Hydropower Plant (160MW) (Preferential Export Buyer's Credit)
MC-551B27D6B9D5FF,aiddata:57762,chapo:57762,MWI,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,China's 3rd medical team grants 150 million kwacha worth of medical equipment (linked to Record ID#35021),3rd team sent medical equipment
MC-556A8A512414E7,aiddata:34830,chapo:34830,AGO,2007,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China Eximbank provides $68.325 million buyer’s credit loan for Huambo, Malanje, Benguela, and Huila Regional Hospitals Project (Linked to Record ID#34030)",China EXIM Bank provides loan for regional hospitals
MC-556B7BEFB57A82,aiddata:911,chapo:911,MDG,2004,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 15th medical team to Mahitsy District Reference Hospital, Vatomandry District Reference Hospital, Ambovombe Regional Reference Hospital, and Sambava Regional Reference Hospital",Gov't dispatched 15th team to hospitals
MC-5572527387F6C9,aiddata:92530,chapo:92530,GAB,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donated medical supplies to École Pilote Sino Gabonaise Primary School in November 2020,Gov't donates medical supplies to school
MC-5583EBF72A7A3B,aiddata:92067,chapo:92067,DJI,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,International Liaison Department of the Communist Party of China donates anti-epidemic materials to Djibouti's People's League in September 2020,International Liaison Department donates anti-epidemic materials
MC-558BA4CD6317C4,aiddata:55686,chapo:55686,SYC,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government Donates 5 Ambulances to Seychelles,Gov't donated 5 ambulances to Seychelles
MC-55A49FAA6C4EBB,aiddata:93697,chapo:93697,CIV,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,China provides anti-epidemic materials to Côte d'Ivoire's Ministry of Security and Citizen Protection in August 2020,Provides anti-epidemic materials
MC-55C33002E34A13,cgef:NG.010,codf:NG.010,NGA,2013,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Zungeru Hydropower Plant (700MW),Zungeru Hydropower Plant (700MW)
MC-55DF9E2CCA6AFB,aiddata:1750,chapo:1750,GHA,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates batch of anti-malarial drugs worth RMB 2 million (Linked to Record ID#1745),Gov't donated batch of Anti-Malarial drugs
MC-55FA58F8F4304D,aiddata:1025,chapo:1025,KEN,2003,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Donates Anti-Malaria Drugs to Kenya,Gov't donated anti-Malaria drugs
MC-560BEDFDC10EF8,cla:CD.018,codf:CD.018,COD,2012,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"N'Djili Airport, Runway Refurbishment","N'Djili Airport, Runway Refurbishment"
MC-561191291697FE,aiddata:15643,chapo:15643,NER,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates Anti-Malarial Medicines to Niger,China donated anti-Malarial medicines to Niger
MC-561B38FD438AA4,cgef:CD.011,cla:CD.011,COD,2015,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Busanga Hydropower Project (240MW),Busanga Hydropower Project (240MW)
MC-56217F5F5312D3,aiddata:94536,chapo:94536,GNQ,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates COVID-19 anti-epidemic supplies to the Equatorial Guinea Ministry of Education,Donates Covid-19 anti-epidemic supplies
MC-562D02E26A647D,aiddata:60846,chapo:60846,TZA,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates RMB 1 million worth of anti-Malarial drugs to Tanzania,China donated RMB 1 million worth of anti-Malarial drugs to Tanzania
MC-5657C468C44C70,aiddata:95487,chapo:95487,KEN,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 200,000 Sinopharm COVID-19 vaccine doses worth USD $3.6 million in September 2021","Gov't donated 200,000 Sinopharm Covid-19 vaccine doses"
MC-567E7D865C3A09,aiddata:59978,chapo:59978,ETH,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,19th Chinese medical team to Ethiopia donates 500 thousand birr worth of medical supplies to Bishoftu General Hospital (Linked to Record ID#59973),19th team donated medical supplies to Bishoftu General Hospital
MC-56969CFE228A32,aiddata:95864,chapo:95864,ETH,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 300,000 Sinovac Covid-19 vaccine doses worth $5.4 million in March 2021",Gov't donates Sinovac Covid-19 vaccine doses
MC-56BD22EBC1340F,aiddata:92111,chapo:92111,GHA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates PPE to Ghana for COVID-19 relief,Gov't donated PPE
MC-56D3AAD21031C6,aiddata:56038,chapo:56038,TCD,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government donates the fourth batch of anti-malaria drugs to Chad in 2010,Gov't donates anti-Malaria drugs
MC-56D8F38389EB77,aiddata:93696,chapo:93696,CIV,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,China provides anti-epidemic supplies to Côte d'Ivoire’s Commission for Mosques and Islamic Affairs in August 2020,Provides anti-epidemic supplies
MC-56E3CBB9F05046,aiddata:94177,chapo:94177,TUN,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Ministry of Defense donated anti-pandemic medical materials to the Tunisian Ministry of Defense in June 2020,MoD donated anti-pandemic med. materials to the MoD
MC-57027D42C9D4CE,cgef:ZM.023,codf:ZM.023,ZMB,2013,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Lusiwasi Hydropower Plant, Expansion; Lunzua Hydropower Plant, Rehabilitation (86MW)","Lusiwasi Hydropower Plant, Expansion; Lunzua Hydropower Plant, Rehabilitation (86MW)"
MC-5708551987EA17,aiddata:93573,chapo:93573,,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 200,000 Sinopharm Covid-19 vaccine doses worth $3.6 million in May 2021",Gov't donates Sinopharm Covid-19 vaccine doses
MC-571302F8F17E66,aiddata:97953,chapo:97953,LSO,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides USD 500,000 to the United Nations Population Fund for COVID-19 response in Lesotho in April 2021",Gov't provided Covid-19 response via UN's population fund
MC-571DF415C329F9,aiddata:34156,chapo:34156,MUS,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides RMB 29.3 million interest-free loan for New Operation Theatre and Wards Block at Victoria Hospital Project  (Linked to Record ID#34155, #1325, #67620)",Gov't provided loan for new operation theatre & ward block at hospital
MC-572E2709C22094,aiddata:56043,chapo:56043,TCD,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates the second batch of anti-malaria drugs to Chad in 2008,Donates anti-Malaria drugs
MC-5736DB9A87611C,aiddata:35438,chapo:35438,ERI,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 6th medical team to Orotta Referral Hospital, Halibet National Referral Hospital, Berhan Aini National Referral Hospital, and Asmara Physiotherapy Center",Gov't dispatched 6th team to hospitals & centers
MC-574D94977CC24F,cgef:CG.009.11,codf:CG.009.11,COG,2013,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Transmission Line, Liouesso Hydropower Plant - Ouesso-North (110kV, 74km)","Transmission Line, Liouesso Hydropower Plant - Ouesso-North (110kV, 74km)"
MC-575E6900C2BF99,aiddata:35173,chapo:35173,GIN,2011,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates batch of anti-malarial drugs worth RMB 3 million,Gov't donated batch of anti-Malarial drugs
MC-576679F4071FF9,aiddata:88601,chapo:88601,UGA,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 20th batch of medical aid teams to Uganda in 2019,Gov't sent 20th batch of medical aid teams
MC-579BF738D79743,aiddata:92813,chapo:92813,NER,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 400,000 Sinopharm Covid-19 vaccine doses worth $7.2 million in December 2021","Gov't donated 400,000 Sinopharm Covid-19 vaccine doses"
MC-57A6F97D24B758,aiddata:94240,chapo:94240,EGY,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 300,000 Sinopharm Covid-19 vaccine doses worth $5.4 million to the Government of Egypt in February 2021",Gov't donates Sinopharm Covid-19 vaccine doses
MC-57D124E9E586CB,aiddata:92807,chapo:92807,GMB,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 200,000 Sinopharm COVID-19 doses worth $3.6 million in December 2021",Gov't donates Sinopharm Covid-19 vaccine
MC-57FA861D8DC9CB,cgef:ET.096,cla:ET.097,ETH,2008,1.0,reviewed,different_project,normalized_title_sequence_token_v1,"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 2","Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 3B"
MC-582A256A524510,aiddata:55772,chapo:55772,LSO,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese 13th medical team donates medical supplies worth 450,000 M to Motebang Hospital in Lesotho (Linked to Record ID#55994)",13th team donated medical supplies Motebang Hospital
